id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_089,"The user raises their right hand with the index finger extended upward while the other fingers are curled, holding this position steadily before lowering the hand","The user performs a gesture with the right hand, initially raising the index finger upward while the other fingers are curled, then transitioning to a downward pointing motion with the index finger, and finally returning to the upward position","The user performs a two-handed gesture sequence where the right hand moves horizontally across the left hand, forming an ""X"" shape with both hands, followed by a transition to a pose where the hands are clasped together near the face with fingers interlocked","The user performs a thumbs-up gesture with the right hand, raising the thumb vertically while the other fingers are curled into the palm, followed by a pointing gesture with the index finger extended and directed upward","The user performs a sequence of gestures starting with both hands moving upward and forming a cross shape with open palms and extended fingers, followed by a gradual uncrossing and lowering of the hands","The user performs a sequence of gestures starting with both hands forming fists and moving upward, transitioning to open palms with fingers spread facing forward, and ending with hands returning to a resting position","The user raises their right hand with fingers extended and palm facing forward, holds it steady, then transitions to a pinching motion with the thumb and index finger before lowering the hand","The user performs a sequence of gestures involving the right hand raised with fingers spread and palm facing outward, transitioning into a waving motion, followed by a downward sweeping motion with the hand, and concluding with a small circular motion near the chest"
p_090,"The user performs a sequence of gestures involving a rapid up-and-down motion of the right hand with a loose fist, transitions to raising the right hand near the head with fingers spread and palm facing outward, then points upward with the index finger of the right hand, and finally returns to a resting position","The user performs a sequence of gestures starting with a raised right hand with fingers spread near the head, transitioning to a waving motion, followed by a series of up-and-down movements with a closed fist, and ending with a circular motion of the hand over the table","The user performs a gesture with one hand raised, palm facing outward, fingers spread, and moves the hand slightly forward and backward","The user performs a sequence of gestures involving a right-hand forward and backward waving motion with fingers extended, transitions to an open palm facing outward, then shifts to a thumbs-up gesture, and finally interlocks fingers of both hands together","The user performs a forward-reaching motion with an open hand, palm facing outward, transitioning into a stationary open-hand pose, followed by a downward repetitive tapping motion with a closed fist","The user initially forms a triangular shape with interlocked fingers, then transitions to raising one hand with fingers spread, moving it forward and backward, and finally holds the hand upright with fingers spread and palm facing outward","The user performs a gesture where the right hand transitions from a resting position to an extended index finger pointing upward, followed by a downward movement and return to rest","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and side-to-side motion, followed by returning both hands to a resting position"
p_091,"The user performs a sequence of gestures involving the right hand moving upward with fingers extended and slightly curved, making contact with the side of the face, followed by a downward motion with the thumb and pinky extended in a ""call me"" gesture, and then returns to a resting position","The user performs a sequence of gestures involving the right hand moving upward with a loose open palm, transitioning to a horizontal flat palm near the face, and then lowering the hand with a flat palm facing downward","The user performs a sequence of gestures involving the right hand moving upward with fingers spread, transitioning to a flat hand near the face, followed by a downward motion with a closed fist, and then returns to a resting position","The user performs a sequence of gestures involving raising the right hand with fingers extended and palm facing forward, transitioning to a pinching motion with the thumb and index finger, and then returning to a relaxed position","The user performs a sequence of gestures starting with the right hand making a fist and tapping the left palm, followed by both hands crossing at the wrists with open palms facing outward, transitioning into a fluttering motion with fingers spread, and ending with the right hand returning to a fist and tapping the left palm again","The user performs a sequence of gestures involving both hands moving outward with palms facing up, transitioning to a clapping motion, and then raising both hands with palms facing forward in a stationary position","The user raises their right hand, extends the index and middle fingers upward while the other fingers remain curled, then transitions to extending only the index finger upward, and finally lowers the hand back to a resting position","The user performs a single hand gesture where the right hand, with fingers spread and palm facing outward, moves slightly upward and side-to-side in a waving motion"
p_092,"The user raises their right hand with the index finger extended and other fingers curled, moving it slightly upward and forward before returning it to a resting position","The user performs a sequence of gestures starting with the right hand raised with fingers slightly curved, transitions to an open palm facing forward, then moves the hand horizontally near the face, followed by a brief touch near the mouth, and concludes with a downward motion","The user raises their right hand with fingers slightly curled, touches their chin with the index finger, and then moves the hand away while keeping the palm facing upward","The user raises their right hand, bends the fingers slightly while holding an object, and brings it near their face, resting the knuckles against their chin","The user performs a sequence of gestures starting with both hands forming a circular shape with fingers and thumbs touching, transitioning to both hands clenched into fists with knuckles facing forward, and then moving the fists downward in small motions","The user performs a gesture where both hands, with index fingers extended and other fingers curled, move upward near the face and then hold a steady position with the index fingers pointing upward","The user performs a single hand gesture by raising the right hand with fingers extended and palm facing forward, followed by a brief side-to-side waving motion","The user first interlocks their fingers with hands oriented forward, then transitions to raising both hands with fingers spread apart, performing a repeated outward waving motion"
p_093,"The user raises their right hand with fingers extended and palm facing outward, performing a vertical waving motion",The user performs a single hand gesture involving the right hand moving in a repeated horizontal waving motion with the palm facing downward,"The user performs a clapping gesture with both hands moving towards and away from each other, followed by a rubbing motion with the palms pressed together",The user performs a clapping gesture with both hands coming together repeatedly in front of their body,"The user performs a sequence of gestures involving both hands moving in a rapid, waving motion with open palms, followed by a transition to a slower, downward circular motion with the hands","The user performs a sequence of hand gestures involving both hands moving in a rapid, alternating, and outward sweeping motion, followed by a single hand making a repetitive upward and downward waving motion","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing forward","The user performs a single-handed gesture, starting with the palm facing upward and fingers extended, transitioning into a waving motion with the hand moving side to side"
p_094,"The user performs a sequence of gestures involving the right hand, starting with an upward-pointing index finger, transitioning to a circular motion with the wrist, and ending with a flicking motion of the hand","The user performs a sequence of gestures involving the right hand moving upward with the index finger extended, followed by a pointing motion, and then transitions to a downward movement with the hand returning to a neutral position","The user performs a gesture with one hand moving upward to touch the mouth area with fingers extended and slightly curved, followed by a brief pause and then lowering the hand","The user raises their right hand, brings it towards their mouth with fingers slightly curved, touches the lips briefly, and then moves the hand away","The user performs a waving gesture with the right hand, fingers spread and palm facing outward, followed by a fist gesture with the same hand","The user initially raises their right hand with the index finger extended and other fingers curled, transitions to a fully open hand with all fingers spread, and concludes by lowering the hand","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward","The user crosses both hands in front of their chest with fingers extended and palms facing inward, then returns to a neutral position"
p_095,"The user raises their right hand to touch the side of their head with fingers extended, then alternates between holding this position and raising their left hand with the index finger extended upward","The user performs a sequence of gestures involving the right hand moving to touch the side of the head, maintaining contact while the left hand moves forward with an open palm in a horizontal motion, followed by the right hand returning to a resting position",The user performs a gesture where the right hand moves upward to touch the face near the mouth and remains there briefly before returning to the initial position,"The user performs a sequence of gestures where the right hand moves upward to touch the face near the mouth and chin, then moves away in a downward motion, followed by both hands opening with palms facing upward in a presenting motion","The user performs a sequence of gestures involving clapping motions, followed by forming a circular shape with both hands near the face, transitioning to one hand placed horizontally above the other vertically, and concluding with a return to clapping motions","The user performs a sequence of gestures involving a right-hand forward motion with fingers extended, followed by both hands forming a horizontal alignment near the face, transitioning into a cupped hand position covering the mouth, and ending with both hands clenched into fists near the face","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward","The user performs a ""call me"" gesture with the right hand, extending the thumb and pinky while moving it near the face, followed by a downward pointing motion with the right hand, index finger extended, moving in a circular pattern above the left hand"
p_096,"The user raises their right hand, extends the index finger upward while the other fingers remain curled, and moves the hand in a slight upward motion before holding it steady","The user performs a single hand gesture with the right hand, starting with a raised fist, transitioning into a downward pointing motion with the index finger extended, and then returning to a neutral position","The user performs a gesture with their right hand, initially bringing it near their face with fingers curled inward, followed by a repetitive upward and downward motion near the chin",,"The user performs a waving gesture with the right hand, moving it side-to-side near the head with fingers extended and palm facing outward","The user performs a single hand gesture involving the right hand raised near the head, with fingers extended and palm facing outward, moving in a repetitive waving motion","The user performs a waving gesture with the right hand, moving it side to side with fingers extended and palm facing outward","The user performs a waving gesture with the right hand, characterized by an open palm facing outward and a side-to-side motion, followed by a downward movement of the hand"
p_097,"The user performs a sequence of gestures involving one hand initially positioned near the face with fingers slightly bent, transitioning to a pinching motion with the thumb and index finger, followed by pointing and a thumbs-up gesture","The user performs a gesture with the right hand holding the side of the head near the ear while the left hand alternates between pointing with the index finger and a loose open hand, with slight wrist and finger movements","The user raises their right hand with the index finger extended upward, moves it toward their face, and places the fingertip vertically against their lips","The user performs a sequence of two gestures: first, a downward waving motion with the right hand, fingers extended and slightly curved, followed by raising the right hand vertically with fingers straight and palm facing outward near the face","The user performs a single hand gesture by raising an open hand with fingers spread, palm facing forward, and moving it slightly back and forth in front of their face","The user performs a sequence of two gestures: first, a rapid upward and downward motion of a loosely closed hand, followed by an open hand with fingers extended and palm facing outward, moving slightly side to side","The user raises their right hand with the index finger extended upward while the other fingers are curled, holds the pose briefly, and then lowers the hand","The user performs a gesture with the right hand, raising the index finger upward while the other fingers are curled, followed by a pointing motion and a series of small, quick waving movements"
p_098,"The user performs a sequence of gestures involving pointing with the right hand index finger towards the chest, followed by raising the same index finger upward near the head","The user performs a sequence of gestures involving raising the right hand with the index finger extended to touch the side of the head near the temple, then pointing upward with the same finger, and finally pointing forward and downward before returning to a resting position","The user performs a gesture with the right hand, initially forming a loose fist and moving it upward to touch the chin, followed by a transition to resting the index finger against the side of the face near the temple",,"The user first raises their right hand with the index and middle fingers extended and touches their face near the eyes, then transitions to crossing both hands in front of their face with palms facing outward, and finally lowers their hands","The user sequentially performs a gesture where the index and middle fingers are extended and brought near the face, followed by pointing with the index finger, and finally transitions to a thumbs-up gesture","The user raises their right hand with fingers spread and palm facing forward, holds it steady, then lowers it and transitions to a pointing gesture with the index finger extended and the hand moving slightly","The user performs a sequence of gestures involving crossing both arms with open hands over each other, followed by spreading the hands apart with fingers extended, and then transitioning to a motion where the hands move in a circular pattern with fingers slightly curled"
p_099,"The user raises their right hand, extends the index finger upward while the other fingers are curled, and moves the hand up and down repeatedly in a vertical motion","The user raises their right hand with the index finger extended upward, moving it in small, repeated upward and downward motions","The user raises their right hand with fingers slightly bent, moves it towards their face, briefly touches the cheek area, and then lowers it","The user raises their right hand, moves it toward their face, briefly touches the side of their head near the ear, and then lowers it","The user performs a gesture where the right hand briefly touches the neck area with fingers slightly bent, followed by a waving motion with the right hand, palm facing outward, and fingers spread",The user performs a single hand gesture involving the right hand moving in a repeated upward and downward motion with fingers slightly spread and palm facing outward,"The user raises their right hand with fingers extended and slightly apart, palm facing forward, and holds it stationary at head level","The user sequentially performs a gesture with one hand pointing upward using the index finger, followed by a gesture where both hands cross their index fingers to form an ""X"" shape in front of the face"
p_100,"The user performs a sequence of gestures starting with the right hand moving upward with fingers slightly curled, transitioning to an open palm facing outward, and then lowering the hand back down","The user performs a single hand gesture where the right hand moves upward with fingers forming a loose ""O"" shape, then remains stationary before moving back down","The user performs a gesture with the right hand moving forward, fingers spread wide and palm facing outward, followed by a transition to a closed fist with the index finger extended forward, and then retracts the hand to a resting position","The user performs a sequence of gestures starting with a pointing motion using the index finger of the right hand, transitioning to an open palm gesture with fingers spread facing forward, and ending with a relaxed hand movement","The user performs a sequence of gestures involving a fist motion with the right hand, an open-palm upward wave with the left hand, a horizontal outward sweep with the left hand, and a right-hand thumb-up gesture","The user performs a sequence of gestures involving a right-hand upward wave-like motion, transitioning into a left-hand upward wave-like motion, followed by a brief right-hand flicking motion","The user transitions from resting their closed hand with the index finger extended against their lips to raising the same hand with the index finger pointing upward, then returns to the initial position","The user performs a single hand gesture where the right hand, with fingers extended and palm facing outward, moves upward in a waving motion, followed by a downward return to a resting position"
p_101,"The user performs a sequence of gestures involving a right-hand upward wave with fingers extended and palm facing outward, followed by a downward motion with the hand returning to a neutral position","The user performs a single hand gesture where the right hand moves upward with the palm facing downward, fingers extended and together, followed by a downward motion","The user performs a single hand gesture where the right hand is raised with fingers slightly curved, palm facing left, and moves slightly up and down near the face","The user performs a gesture involving a single hand moving upward and outward toward the face with fingers extended, followed by a brief touch near the mouth area","The user performs a waving gesture with an open hand, fingers extended and slightly spread, moving side to side, followed by a pushing motion with the same hand extended forward and palm facing outward","The user performs a clapping gesture with both hands moving together, followed by a single hand raised in an open palm facing forward, and then transitions to a waving motion with the same hand","The user raises their right hand with fingers extended and palm facing forward, holds it steady, and then lowers it","The user raises their right hand, forms a fist with the thumb resting on top, holds it stationary near shoulder height, and then lowers it back down"
