id_video,c1_description,c2_description,c3_description,c4_description,c5_description,c6_description,c7_description,c8_description
p_074,"The user performs a sequence of gestures: a pinching motion with the right hand in Images 2-3, a pointing-like gesture with the right hand in Images 18-21, a left-hand pinching motion in Image 22, a grasping or claw-like gesture with the right hand in Images 28-33, a relaxed open hand with the right hand in Images 41-43, and a cupped hand gesture with the right hand in Images 46-49","The user performs no gestures initially, then transitions to a right-hand gesture with fingers extended and gradually curling inward, followed by a sequence of movements where the hand rotates and fingers flex and extend, culminating in a gesture with the hand pointing upward and fingers slightly bent",The user performs a single gesture characterized by a gradual transition from a relaxed hand to a pose with fingers slightly bent and the hand oriented downward,"The user briefly performed a gesture with the right hand resembling a closed fist in Image 3, followed by a sequence of gestures in Images 16–22 where the fingers extended and curled progressively, suggesting a gradual opening and closing motion, before returning to no gesture","The user performs a brief open-hand gesture with fingers slightly spread (Image 4), transitions to a sequence resembling a pointing or extended index finger gesture with varying finger flexion and hand orientation (Images 8–10), and concludes with a closed or partially closed hand gesture with fingers curling inward (Images 12–13)","The user performed a pinching gesture with the right hand in Image 2, followed by a pointing gesture in Images 10 and 11, a grasping motion in Images 17 and 18, a gradual opening of the hand from Images 20 to 25, and a curling motion of the fingers in Images 31 and 32","The user initially performed no gestures, then transitioned into a ""thumbs up"" gesture with the right hand, followed by a ""fist"" gesture, and concluded with a ""pointing"" gesture using the right index finger","The user transitions from no gesture to a sequence of gestures, including a pinching motion, a pointing gesture, a closed fist, and a relaxed open hand, followed by a gradual curling of fingers into a fist-like pose"
p_075,"The user transitions from a flat hand with fingers extended and slightly spread to a gradual curling of the fingers into a loose fist, followed by a return to a flat hand with fingers extended","The user performs a sequence of gestures involving a left-hand open palm transitioning to a left-hand pointing gesture, followed by a right-hand open palm, then a left-hand closed fist, and finally a left-hand open palm again","The user transitions from a relaxed hand pose to a gesture with fingers slightly curled inward and the hand tilting downward, followed by a more pronounced curling of the fingers and a downward orientation, before returning to no gesture","The user transitions from no gesture to a left-hand gesture with fingers slightly bent and pointing upward, followed by a gradual curling of the fingers into a fist-like pose, and finally extends the fingers upward again","The user transitions from a right-hand open palm gesture with fingers slightly curled inward to a gradual closing of the hand into a fist, followed by a left-hand open palm gesture that also transitions into a fist, and finally, no gestures are performed","The user transitions from a neutral hand pose to performing a series of gestures involving both hands, including finger flexion and extension, with notable movements such as pinching, spreading, and curling of fingers, before returning to a neutral state","The user transitions from a hand pose with fingers slightly bent and spread apart to a gesture where the fingers progressively curl inward, forming a loose fist, and then returns to no gesture",
p_076,"The user transitions from a relaxed hand pose to a sequence of gestures characterized by gradual finger flexion, wrist rotation, and hand orientation changes, culminating in a partially closed hand with fingers curled inward","The user transitions from a neutral hand pose to a sequence of gestures involving gradual finger flexion and extension, culminating in a closed fist, followed by a relaxed open hand, and finally a pointing gesture with the index finger extended","The user transitions from a neutral hand position to a sequence of gestures involving both hands, characterized by finger flexion and extension, spreading, and curling, with notable movements such as pinching, pointing, and open palm poses, culminating in a relaxed hand posture","The user transitions from a neutral hand pose to a sequence of gestures involving both hands, including finger flexion and extension, with notable movements such as pinching, pointing, and spreading of fingers, followed by a gradual return to a neutral pose","The user performs a sequence of gestures involving finger flexion and extension, transitioning between open hand poses, pinching-like movements, and pointing-like gestures, with both hands occasionally involved in synchronized or independent actions","The user transitions through a sequence of gestures, including a pinching motion with both hands, a gradual curling of fingers into a fist, and an open-hand pose with extended fingers, followed by a resting position","The user performs a sequence of gestures involving a left-hand open palm with fingers slightly curled, transitioning to a right-hand open palm with fingers extended and slightly spread, followed by a right-hand gradual fist clench, and ending with a left-hand open palm with fingers slightly curled","The user transitions through a sequence of gestures, including open hands with fingers spread, pinching motions, pointing, and various hand orientations, with some frames showing no gestures"
p_077,"The user transitions from no gesture to a gradual upward curling of the fingers into a fist-like pose, followed by a progressive straightening of the fingers back to a relaxed hand position, and then returns to no gesture","The user performs a gesture where the right hand transitions from a relaxed open hand to a gradual curling of the fingers into a loose fist-like pose, then returns to a relaxed open hand","The user transitions from a relaxed hand pose to a gesture with fingers extended and slightly spread, then gradually curls the fingers into a loose fist, and finally returns to a relaxed hand pose","The user transitions from a relaxed hand with slightly bent fingers to a gradual upward movement of the hand, with fingers progressively straightening and spreading, followed by a return to a relaxed hand position","The user performs a gradual downward curling motion of the fingers, transitioning from an open hand to a closed fist","The user transitions from a neutral hand pose to a gradual closing of the fingers into a fist-like gesture, followed by a brief disappearance of hand landmarks, and then transitions into an open hand with fingers slightly spread, maintaining this pose with minor adjustments before the hand landmarks disappear again","The user transitions from a relaxed hand pose to a sequence of gestures, including a gradual closing of the fingers into a fist-like shape, followed by an extension of the fingers into a spread-out position, and then back to a relaxed state","The user transitions from a closed fist to an open hand with fingers spread, followed by a gradual curling of the fingers into a fist, and finally returns to an open hand with fingers spread"
p_078,"The user performs a sequence of gestures including a closed fist, a pointing gesture with the index finger extended, a pinching motion, and a relaxed open hand, interspersed with moments of no gesture","The user transitions from a neutral hand pose to a gesture with fingers slightly bent and the hand moving downward, followed by a gesture with the fingers extended and the hand moving upward, and finally a gesture with the fingers fully extended and the hand raised higher","The user performs a gradual upward movement of the right hand with fingers slightly curled, transitioning into a more extended and open hand pose, before returning to a resting position","The user briefly performs a gesture with the right hand where the fingers are slightly bent and the hand is oriented downward, with minimal movement, before returning to no gesture","The user performed a sequence of gestures: a pinching motion with the left hand, followed by a left-hand gesture with fingers extended and gradually curling inward, transitioning into a left-hand gesture with fingers fully curled, and finally ending with no gesture","The user briefly performs a left-hand gesture with fingers extended and slightly curved downward in Image 4, followed by another left-hand gesture in Image 9 with fingers extended and angled downward, before returning to no gesture","The user performs a pinching gesture with the right hand, transitions into a gradual downward movement of the hand with fingers slightly curled, and finally returns to a resting position","The user performs a pinching gesture with the right hand, transitions to a pointing gesture, and then moves into a closed fist gesture"
p_079,"The user performs a left-hand ""fingers slightly curled inward"" gesture, transitions to a right-hand ""fingers slightly curled inward"" gesture, then moves through a sequence of right-hand gestures with increasing finger curl and elevation, culminating in a right-hand ""fully curled inward"" gesture","The user performs a gesture with fingers slightly bent and relaxed in Image 1, transitions to a gesture with fingers extended and pointing downward in Image 3, and then transitions to a gesture with fingers extended and pointing upward in Images 10 and 11",,"The user briefly performs a gesture with the right hand characterized by a partially open hand with fingers slightly bent and oriented downward, followed by no gesture","The user performs a gradual downward curling motion of the fingers on the right hand, transitioning from an open hand to a loosely closed fist","The user performs a gradual upward extension of the fingers with a slight outward spread, transitioning from a relaxed hand to a more open and elevated pose, before returning to no gesture","The user briefly performs a gesture with the right hand where the fingers are slightly curled, and the hand is oriented downward with minimal movement, before returning to no gesture","The user performs a pinching gesture with the right hand, transitions to a pointing gesture with the index finger extended, and concludes with a relaxed hand pose"
p_080,"The user transitions from a neutral hand pose to a gradual closing of the fingers into a fist-like gesture, followed by a return to a neutral hand pose","The user transitions from no gesture to a right-hand gesture characterized by a gradual closing of the fingers into a loose fist, followed by a progressive opening of the fingers, and then returns to no gesture","The user performs a sequence of gestures, starting with a left-hand open relaxed pose transitioning to a left-hand downward-pointing gesture, followed by a left-hand upward-pointing gesture, then a left-hand open relaxed pose with a right-hand open relaxed pose, transitioning to a left-hand upward-pointing gesture with a right-hand open relaxed pose, and ending with a right-hand open relaxed pose","The user performs no gesture initially, then transitions to a left-hand gesture with fingers extended and gradually curling inward, followed by a right-hand gesture with fingers slightly bent, then a left-hand gesture with fingers progressively curling inward, transitioning to a left-hand upward-reaching gesture with fingers extended, and finally a left-hand gesture with fingers fully extended and slightly spread","The user transitions from a relaxed hand pose to a gradual closing of the fingers into a fist-like gesture, followed by a sequence of extended fingers with slight curling, and finally returns to a relaxed hand pose","The user performs a sequence of gestures: a right-hand gesture with fingers slightly curled and pointing downward, transitioning to a right-hand gesture with fingers extended and moving upward, followed by a left-hand gesture with fingers slightly curled and pointing upward","The user transitions from no gesture to a right-hand ""pinching"" motion, followed by a left-hand ""pointing"" gesture, then a right-hand ""grasping"" motion that gradually moves upward","The user performs a pinching gesture with the right hand in Image 2, transitions to a pointing gesture in Images 4-13 with varying finger orientations, and concludes with a grasping or claw-like gesture in Image 15"
p_081,"The user transitions from a neutral hand pose to a sequence of gestures involving both hands, including finger flexion and extension, with the left hand consistently forming a relaxed open pose and the right hand performing dynamic movements such as pinching, spreading, and curling of fingers, culminating in a more pronounced right-hand gesture with extended fingers and a slight curve","The user transitions from a neutral hand pose to a sequence of gestures characterized by the left hand gradually forming a ""pinching"" motion with the thumb and index finger, while the other fingers curl slightly inward, and the right hand remains relatively static with minor adjustments in finger positions","The user transitions from a neutral hand pose to a sequence of gestures involving both hands, with the left hand gradually forming a closed fist-like shape while moving upward and the right hand maintaining a slightly open position with subtle finger flexion and extension, followed by a return to a neutral pose","The user transitions from a neutral hand pose to a sequence of gestures involving both hands, including spreading and curling of fingers, flexing and extending movements, and varying hand orientations, with the right hand showing a pinching motion and the left hand displaying a gradual opening and closing gesture","The user transitions through a sequence of gestures, including a left-hand upward motion with fingers gradually extending, a right-hand upward motion with fingers flexing, and a final right-hand gesture with fingers slightly curled and pointing upward","The user transitions from a relaxed hand pose to a sequence of gestures involving gradual finger flexion and extension, culminating in a fully clenched fist, followed by a return to a relaxed hand pose","The user transitions from a neutral hand pose to a sequence of gestures, including a gradual upward extension of fingers, a pinching motion, a pointing gesture, and a final return to a neutral resting position","The user performs a sequence of gestures: a closed fist transitioning to a pointing gesture, followed by a pinching motion, then a flat hand with fingers spread, and finally a relaxed hand with slightly curled fingers"
p_082,"The user performs a sequence of gestures including a right-hand open palm with fingers slightly bent, transitioning to a right-hand closed fist, followed by a left-hand open palm with fingers spread, and finally a left-hand closed fist, with no gestures in the remaining frames","The user performs a pinching gesture with the right hand in frames 7–9, transitions to a pointing gesture in frame 11, makes a grasping gesture in frame 14, and concludes with a spreading gesture in frame 17","The user initially performs no gesture, then transitions into a gradual upward curling of the fingers into a fist-like pose with the hand slightly tilted forward, followed by a resting position, and finally performs a gesture with fingers spread apart and slightly bent downward","The user performs a brief open hand gesture with fingers slightly spread, transitions to a closed fist gesture, and then transitions to a pointing gesture with the index finger extended while the other fingers are curled","The user performs no gesture initially, then briefly forms a closed hand with fingers slightly curled inward in frames 10-11, transitions to an open hand with fingers spread apart in frame 25, and finally forms a partially closed hand with fingers slightly bent in frame 38",,"The user performed a gradual transition from a closed hand to an open hand with fingers spread apart, followed by a return to a resting position","The user performs no gesture initially, then raises the right hand with fingers extended and slightly curved, followed by both hands raised with fingers extended and slightly curved, transitions to only the right hand raised with fingers extended and slightly curved, and finally raises the left hand with fingers extended and slightly curved before returning to no gesture"
p_083,"The user performs a pinching gesture with the right hand in Images 3 and 4, followed by a sequence of pointing-like gestures with the right hand in Images 8 through 10","The user performs a pinching motion with the right hand, transitioning to a relaxed hand pose, and later repeats a similar pinching motion","The user performs a gesture where the left hand transitions from a slightly open hand with fingers extended and relaxed to a more closed hand with fingers curling inward, followed by a brief resting position, and then transitions to a gesture with the left hand pointing downward with fingers extended and slightly spread, before returning to a resting position","The user transitions from no gesture to a right-hand pose with fingers slightly bent and relaxed, then to a right-hand pose with fingers extended and spread apart","The user performs a pinching gesture with the right hand, transitions to a relaxed open hand with fingers slightly spread, and then moves to a downward-facing claw-like hand pose before returning to no gesture","The user performed a right-hand open palm gesture followed by a left-hand open palm gesture with slight finger curling, transitioning into a left-hand closed fist gesture, and then returned to no gesture","The user transitions from a neutral hand pose to a gesture with fingers slightly bent and the hand oriented forward, followed by a gradual curling of the fingers into a loose fist-like shape, and finally moves to a fully closed fist with the hand tilted slightly downward","The user transitions from a neutral hand pose to a gesture characterized by a gradual extension and separation of the fingers, followed by a brief pause, and then transitions into a different gesture with the fingers curling inward and the hand tilting slightly downward"
p_084,"The user performs a left-hand gesture with fingers slightly curled and relaxed in Image 1, no gesture in Image 2, a left-hand gesture with fingers extended and slightly spread in Image 3, a right-hand gesture with fingers slightly curled and relaxed in Images 4-6, no gesture in Images 7-15, a right-hand gesture with fingers extended and slightly spread in Images 16-17, no gesture in Images 18-26, a right-hand gesture with fingers curled and relaxed in Image 27, and no gesture in Images 28-32","The user performed a left-hand gesture resembling a ""thumbs up"" in Image 3, transitioned to a right-hand gesture with fingers extended and pointing downward in Images 4-6, then switched to a left-hand gesture with fingers gradually curling inward from Images 7-13, and no gestures were performed in the remaining frames","The user performed a pinching gesture with the right hand, transitioned to a pointing gesture with the index finger extended, and concluded with a grasping gesture before returning to no gesture",,"The user performs a sequence of gestures: a pinching motion with the right hand, transitioning into a downward pointing gesture, followed by a series of progressive hand openings and closings, culminating in a right-hand upward pointing gesture with extended fingers","The user performs a sequence of gestures starting with a gradual upward movement of the right hand with fingers slightly curled, transitioning into a left-hand gesture with fingers extended and slightly spread, followed by a right-hand gesture with fingers flexing and extending, and concluding with a right-hand upward motion with fingers progressively curling before resting","The user transitions from no gesture to a right-hand gesture with fingers extended and slightly spread, followed by a gradual curling of the fingers into a loose fist, and finally a downward-pointing hand with fingers curled, before returning to no gesture","The user performed a sequence of gestures: a pinching motion transitioning into a closed fist, followed by a gradual hand opening with fingers spreading outward, and finally a hand raising motion with fingers extended upward"
p_085,"The user performs a gesture characterized by a gradual transition from a partially open hand with fingers slightly bent to a more closed hand with fingers curling inward, followed by a return to a partially open hand before the gesture ends","The user performs a gesture with fingers slightly bent and relaxed in Image 1, transitions to no gesture in Images 2-4, then performs a sequence of gestures involving a gradual upward curling of fingers in Images 5-11, transitions to no gesture in Image 12, and finally performs a gesture with fingers extended and slightly spread in Image 13","The user performs a closed fist gesture in the first frame, transitions to a pointing or extended index finger gesture in frames 3-7, and returns to a closed fist gesture in the final frame","The user performs a gesture with fingers slightly bent and the hand oriented downward in Image 1, transitions to a pinching motion with the thumb and index finger in Images 4-6, moves to a closed hand with fingers curled inward in Images 8-10, and concludes with a relaxed open hand in Image 13","The user performs no gesture initially, then raises the left hand with fingers extended and slightly curved, transitions to a more pronounced finger flexion, and finally switches to the right hand with fingers extended and slightly curved downward",,"The user performs a right-hand open relaxed pose, transitions to a left-hand open relaxed pose, then switches to a right-hand closed pose with fingers slightly curled, followed by a gradual extension of the fingers into a more open position, and finally returns to no gesture","The user performs a sequence of gestures: a closed hand with fingers curled inward, followed by a right-hand pointing gesture with an extended index finger, then a left-hand pointing gesture with an extended index finger, transitioning to a right-hand open palm with fingers spread, and finally returning to a closed hand with fingers curled inward"
p_086,"The user transitions from no gesture to a gradual upward movement of the right hand with fingers progressively curling into a fist-like pose, followed by a return to no gesture","The user performed a left-hand ""pinching"" gesture in frames 6-7, followed by a right-hand ""pointing upward"" gesture in frames 8-19, with the hand gradually moving higher and the fingers extending further upward, before returning to no gesture in frames 20-21",,,"The user performs a sequence of gestures, starting with both hands forming a ""pinching"" motion with the thumb and index finger moving closer together, transitioning into a ""fist"" gesture with both hands, and finally ending with an open hand gesture with fingers spread apart","The user performs a pinching gesture with the right hand, transitions to a relaxed open hand, and later performs a pointing gesture with the right hand","The user performs a gesture where the right hand transitions from a partially open hand with slightly curled fingers to a more closed hand with fingers gradually curling inward, followed by a return to a relaxed open hand before the gesture ends","The user performs a left-hand open palm gesture in Image 2, transitions to a right-hand open palm gesture in Image 3, then alternates between right-hand open palm gestures (Images 6, 9, 15, 17, and 19) with no gestures in between"
p_087,"The user transitions from a relaxed hand pose to a sequence of gestures characterized by gradual finger curling and hand contraction, followed by a return to a relaxed state","The user transitions from a relaxed hand pose to gradually extending and straightening the fingers, with the hand moving upward and the fingers spreading slightly","The user transitions from a relaxed hand pose to a gradual closing of the fingers into a loose fist, followed by a brief disappearance of the hand, and then reappears with an upward-facing hand and extended fingers that progressively curl inward","The user performed a gradual transition from a relaxed hand pose to a closed fist gesture, followed by a return to a relaxed hand pose","The user transitions from no gesture to a right-hand pose with fingers slightly bent and relaxed, followed by a gradual movement where the fingers curl further inward, resembling a loose fist","The user transitions from a closed fist gesture to a gradual opening of the hand, spreading the fingers outward, and then returns to a resting position","The user transitions from no gesture to a right-hand gesture with fingers slightly bent and the hand moving downward, followed by a gradual extension of the fingers and a downward tilt of the hand, before returning to no gesture","The user transitions from no gesture to a right-hand ""pinching"" motion, followed by a gradual opening of the hand with fingers extending outward, and concludes with a left-hand ""grasping"" motion before returning to no gesture"
p_088,"The user transitions from a neutral hand pose to a gradual closing of the fingers into a fist-like gesture, followed by a progressive opening of the hand, and finally returns to a neutral position","The user transitions from a neutral hand pose to a sequence of gestures, including a gradual closing of the fingers into a fist-like shape, followed by a progressive opening of the hand, and finally a return to a neutral position","The user initially performs a left-hand gesture resembling a closed fist, transitions to a right-hand gesture with fingers extended and gradually curling inward, and concludes with a right-hand gesture resembling a closed fist before returning to a resting position","The user transitions from no gesture to a right-hand pose with fingers extended and slightly curved, then moves into a gradual closing motion of the fingers, forming a loose fist, and finally returns to no gesture","The user transitions from a neutral hand pose to a gradual upward movement of the hand with fingers slightly bent, followed by a steady progression into a fully extended hand with fingers spread wide, and then returns to a neutral position","The user transitions from a neutral hand pose to a gradual downward curling of the fingers, forming a fist-like gesture, and then returns to a neutral pose","The user performs a gesture where the fingers progressively extend upward from a relaxed position, transitioning into a hand pose with fingers fully extended and spread apart, followed by a gradual return to a relaxed position","The user transitions from a neutral hand pose to a gradual downward curling of the fingers, forming a fist-like gesture, and then returns to a neutral pose before performing a sequence of slight finger flexions and extensions"
p_089,,,"The user performs a gesture involving the right hand with fingers extended and slightly curled inward, transitioning into a pose with fingers progressively flexing and pointing downward",,"The user performed a sequence of gestures: a brief open hand with fingers slightly bent, transitioning into a pinching motion with the thumb and index finger, followed by a gradual closing of the hand into a fist, and finally an open hand gesture with the left hand",The user performed no gestures in the sequence,"The user performs a right-hand open palm gesture transitioning into a left-hand open palm gesture, followed by a right-hand open palm gesture, and then no gestures are performed","The user performs a sequence of gestures: a left-hand open palm gesture in Image 1, a right-hand open palm gesture transitioning to a slightly curled finger pose in Images 3-4, a left-hand open palm gesture in Image 5, a right-hand open palm gesture with fingers curling inward in Image 13, a right-hand open palm gesture with fingers curling further inward in Image 19, a right-hand open palm gesture in Image 22, a right-hand open palm gesture in Image 27, and a left-hand open palm gesture in Image 40"
p_090,"The user performs a sequence of gestures including a closed fist, a pointing gesture, a pinching motion, a relaxed open hand, and a series of dynamic hand movements with varying finger positions, followed by a return to a resting position","The sequence depicts a progression of gestures involving the right hand, starting with a neutral pose transitioning into a series of dynamic movements such as finger flexion and extension, spreading, and curling, followed by a resting phase, and later transitioning into left-hand gestures with similar dynamic movements, culminating in a final resting state","The user performed a sequence of gestures involving a right-hand open palm with fingers spread, transitioning into a gradual curling of the fingers into a fist, followed by a left-hand open palm with fingers spread, and then returned to a resting position","The user transitions from a neutral hand pose to a sequence of gestures involving gradual finger flexion and extension, with the hand moving through various orientations and positions, culminating in a relaxed, slightly open hand posture","The user initially performs a left-hand gesture resembling a gradual transition from a relaxed hand to a closed fist, followed by a right-hand gesture transitioning from a relaxed hand to a tightly closed fist, and finally transitions to a right-hand gesture resembling a pointing or extended index finger before returning to no gesture","The user performs a ""thumbs up"" gesture with the left hand, transitions to a ""pointing"" gesture with the right hand, and concludes with a ""fist"" gesture with the right hand","The user performs a ""thumbs up"" gesture with the right hand, transitions into a ""fist"" gesture, and concludes with a ""thumbs up"" gesture again","The user performs a left-hand gesture resembling a ""fist"" in Image 2, a right-hand gesture resembling a ""pointing index finger"" in Images 4-5, a left-hand gesture resembling an ""open hand with fingers spread"" in Image 7, a right-hand gesture resembling a ""closed hand with extended index finger"" in Images 8-9, a right-hand gesture resembling a ""pinching motion"" in Images 13-15, a right-hand gesture resembling a ""grasping motion"" in Images 17-23, and no gestures in the remaining frames"
p_091,"The user performs a ""thumbs up"" gesture in Image 4, transitions to a ""fist"" gesture from Images 9 to 19, moves to a ""pointing"" gesture from Images 20 to 28, and concludes with an ""open hand"" gesture from Images 29 to 32","The user performs a pinching gesture in Image 2, followed by a sequence of hand movements resembling a gradual opening and closing of the fingers in Images 5 through 10, and concludes with a series of upward-pointing gestures in Images 19 through 22","The user performs a sequence of gestures starting with a closed fist that transitions into a gradual opening of the hand with fingers spreading outward, followed by a return to a relaxed open hand, and finally a raised hand with fingers extended before resting","The user transitions from a closed fist gesture to a gradual opening of the hand with fingers spreading outward, followed by a return to a relaxed hand position","The user initially performed no gestures, then transitioned to a gesture with both hands forming a symmetrical pose with fingers slightly bent and spread, followed by a left-hand gesture with fingers progressively curling inward, and finally returned to no gestures","The user performs a sequence of gestures involving a right-hand open palm with fingers slightly bent, transitioning to a left-hand open palm with fingers extended, followed by simultaneous movements of both hands with varying finger positions, and ending with a right-hand open palm and a left-hand open palm with fingers slightly curled","The user performs a gradual transition from a relaxed hand to a closed fist gesture, followed by a brief open hand gesture","The user performs a single gesture characterized by a left-hand pose with fingers extended and slightly curved, transitioning through various orientations and positions, followed by a return to no gesture"
p_092,"The user briefly performed a gesture with the right hand resembling a partially open hand with fingers slightly bent and oriented forward, before returning to no gesture",,,,"The user performs a left-hand gesture resembling a closed fist in Image 2, a right-hand gesture with fingers slightly spread and pointing upward in Image 4, and a left-hand gesture with fingers extended and pointing downward in Image 6","The user performs a gesture where both hands briefly form a pose with fingers extended and slightly curved, transitioning into a movement where the right hand gradually lowers and the left hand maintains a similar pose, before returning to no gesture",,"The user does not perform any gesture until the final frame, where the left hand forms a closed fist with fingers curled inward and oriented slightly downward"
p_093,The user performs a right-hand upward pointing gesture followed by a left-hand open palm gesture,"The user performs a gradual upward movement of the left hand with fingers transitioning from a slightly open position to a more closed and curled pose, followed by a return to no gesture","The user performs a right-hand gesture characterized by a gradual curling of the fingers into a fist-like pose (Images 4–7), followed by a left-hand gesture involving a progressive curling of the fingers into a fist-like pose (Images 9 and 13)",,"The user performs a sequence of gestures including a right-hand open palm with fingers spread, transitioning to a right-hand closed fist, followed by a left-hand open palm with fingers spread, and ending with a right-hand open palm with fingers spread again, interspersed with periods of no gesture","The user performs a sequence of gestures: a right-hand open palm with fingers slightly bent, transitioning to a left-hand open palm with fingers extended, followed by a left-hand closed fist, then a right-hand open palm with fingers extended, and finally a right-hand pointing gesture with the index finger extended","The user transitions from a right-hand pose with fingers extended and slightly curled inward, gradually moving to a more closed hand with fingers bent inward, and finally to a fully closed hand with fingers tightly curled into a fist","The user performs a gesture where the right hand transitions from an open hand with extended fingers to a gradually closing hand with fingers curling inward, resembling a gripping motion, before returning to no gesture"
p_094,"The user performs a sequence of gestures, starting with a closed hand transitioning into a pointing gesture, followed by a pinching motion, then a series of open hand movements with varying finger positions, and finally returning to a resting position","The user transitions from no gesture to a sequence of gestures involving a closed hand with fingers gradually extending outward, followed by a hand pose with fingers spread apart, and finally returns to no gesture","The user transitions from no gesture to a gradual closing of the right hand, forming a fist-like pose, and then returns to no gesture","The user performs a gradual closing of the right hand into a fist-like gesture, followed by returning to no gesture","The user performs a gradual closing motion of the right hand, transitioning from an open hand with extended fingers to a loosely closed fist","The user transitions from no gesture to a right-hand pose with fingers slightly bent and relaxed, followed by a gradual progression into a closed fist, and then transitions into a pointing gesture with the index finger extended while the other fingers curl, before returning to no gesture","The user transitions from no gesture to a right-hand pointing gesture with an extended index finger, then to a left-hand open palm gesture with fingers spread, followed by a left-hand pinching gesture, and finally to a right-hand closed fist gesture before returning to no gesture","The user briefly performs a gesture with the right hand where the fingers are partially curled inward, with slight adjustments in finger positions and hand orientation, before returning to no gesture"
p_095,"The user performs a sequence of gestures involving both hands, including open hand poses with fingers extended, pinching or gripping motions, and transitions between these states, with notable variations in finger flexion, hand orientation, and spatial positioning","The user performed a sequence of gestures involving a right-hand open palm with fingers spread, transitioning into a right-hand closed fist, followed by a left-hand open palm with fingers spread, and ending with a right-hand open palm with fingers slightly curled, before returning to a resting position","The user performs a sequence of gestures starting with a left-hand open palm transitioning to a left-hand closed fist, followed by a right-hand open palm gesture, and ending with no discernible gestures","The user performs no gesture initially, then transitions to a left-hand pose with fingers slightly curled and the hand oriented downward, followed by a left-hand pose with fingers extended and the hand oriented upward, and finally returns to no gesture","The user transitions from a neutral hand pose to a sequence of gestures involving finger flexion and extension, with both hands performing distinct movements, including pinching, spreading, and curling of fingers, and concludes with a relaxed hand posture","The user performs a sequence of gestures, starting with a brief open hand with fingers slightly bent, transitioning into a pinching motion with the left hand while the right hand remains open, followed by a series of left-hand gestures involving finger flexion and extension, and ending with both hands in a relaxed open position","The user initially performs no gesture, then transitions to a right-hand gesture characterized by a pinching motion with the thumb and index finger moving closer together, followed by a gradual extension of the fingers into a more open hand pose, and finally switches to a left-hand gesture with a similar pinching motion","The user transitions from no gesture to a sequence of gestures involving a right-hand open palm with fingers extended and slight movement, followed by a series of dynamic hand poses characterized by finger flexion and extension, culminating in a right-hand closed fist-like gesture with varying finger positions and orientations"
p_096,"The user performs no gesture initially, then transitions to a right-hand gesture with fingers extended and slightly curled, moving downward and inward, followed by a resting phase, and later performs another right-hand gesture with fingers extended and slightly curled, moving downward and inward again, before returning to a resting phase","The user performs a pinching gesture with the right hand, transitions into a pointing gesture, and concludes with a grasping motion, interspersed with periods of no gesture","The user performs a brief open hand gesture with fingers slightly spread in Image 1, transitions to a relaxed hand with slightly curled fingers in Image 4, and concludes with a downward-facing hand with fingers slightly bent in Image 16, with no gestures in the remaining frames",,"The user briefly performed a gesture with the right hand where the fingers were extended and slightly curved, with the hand oriented forward and slightly upward, before returning to no gesture","The user briefly performed a gesture with the right hand where the fingers were slightly bent and relaxed, with minimal movement, before returning to no gesture","The user initially performed a static left-hand pose with fingers slightly bent, followed by a right-hand gesture transitioning from an open hand with fingers spread to a gradual closing motion resembling a loose fist, and then returned to no gesture","The user performs a pinching gesture with the right hand in Image 1, transitions to a relaxed open hand in Image 4, then moves to a pointing or extended index finger gesture in Image 9, and finally transitions to a similar pointing gesture with slight variations in Image 17"
p_097,"The user initially performs a left-hand upward motion with fingers gradually extending, followed by a transition to a right-hand sequence where the hand alternates between open and slightly curled poses, with fingers flexing and extending in a controlled manner","The user transitions from a neutral hand pose to a gesture characterized by a partially closed hand with fingers slightly bent and the thumb extended, followed by a gradual return to a neutral pose","The user transitions from a relaxed hand pose to a gradual curling of the fingers into a fist-like gesture, followed by a slight re-extension of the fingers","The user transitions from a relaxed hand pose to a closed fist gesture in the first two images, performs no gesture in the next three images, and then transitions to a pointing-like gesture with the index finger extended while the other fingers curl progressively in the last four images","The user performs a gradual transition from a relaxed hand with slightly bent fingers to a closed fist gesture, maintaining the fist for several frames before returning to a relaxed hand","The user briefly performs a ""thumbs up"" gesture with the right hand in Image 4, transitions to a ""pointing"" gesture with the right index finger extended in Images 11-13, and does not perform any other gestures in the remaining frames","The user performs a gradual upward movement of the right hand with fingers slightly curled, transitioning into a more extended and open hand pose before returning to a resting position","The user transitions from no gesture to a gradual closing of the fingers into a fist-like pose, followed by an upward movement of the hand with fingers progressively straightening, and then returns to no gesture"
